source target
PACSIN2 COBLL1
PACSIN2 PACSIN1
PACSIN2 COBL
PACSIN2 PACSIN3
PACSIN2 THG1L
ELAVL4 STAU1
ELAVL4 SART3
ELAVL4 DGUOK
ELAVL4 FBXW11
BASP1 SLC25A41
BCO1 ABLIM1
RERE CDO1
RERE WDR5
STAMBP SLC25A41
STAMBP GAK
STAMBP BMP2K
STAMBP RALBP1
STAMBP CHMP1A
STAMBP CLTCL1
STAMBP CDKL3
STAMBP IGHG2
STAMBP GTSE1
STAMBP ODF3L1
STAMBP CHMP2A
STAMBP RDH12
STAMBP AP2A1
STAMBP PIK3C2A
STAMBP GRB2
STAMBP CHMP3
FAM89A UBXN2B
RIF1 PPP1CC
RIF1 SLC15A1
RIF1 ASF1A
RIF1 LAMP3
RIF1 CHRM4
RIF1 TMEM9B
RIF1 ASF1B
RIF1 SCN2B
ST8SIA1 HOOK2
ST8SIA1 IPO13
ST8SIA1 NMD3
ST8SIA1 INTS12
ST8SIA1 POTEF
PROL1 DDX31
B2M NUSAP1
B2M HLA-C
B2M TMEM194A
B2M KPNA4
B2M DLGAP5
B2M KPNB1
B2M CDCA2
B2M KPNA3
B2M FCGRT
B2M RGPD2
B2M RGPD5
B2M TPST1
B2M CD1B
B2M HLA-B
B2M RANGRF
USH1G USH1C
USH1G MICAL1
USH1G POTEF
OAF NAAA
OAF BOC
OAF TM2D3
OAF TRAC
OAF LYPD4
OAF SFTA2
OAF CCL22
OAF DKKL1
OAF CFB
OAF F9
OAF ARL4C
OAF ST3GAL4
PDE1B PDE1C
LOXL4 CCT6B
LOXL4 SEPHS2
LOXL4 CCT6A
BAG3 FAM189B
BAG3 SPINT2
BAG3 RPTOR
BAG3 HSPB8
BAG3 PNPLA5
BAG3 HSPB6
BAG3 KLHL34
BAG3 METTL21A
HGS LTBR
HGS HSPBP1
USP32 TPCN2
USP32 ALDH3B1
USP32 RAB6B
USP32 FDFT1
USP32 ENTPD7
USP32 HSPA12A
USP32 MANSC1
USP32 CD83
CD274 XPO7
CD274 HIP1R
CD274 COG5
CD274 IPO7
CD274 COG7
CD274 TNPO2
CD274 XPO4
CD274 KIAA1524
CD274 COG8
CD274 STAG1
CD274 USP22
CD274 ATM
CD274 MTOR
CD274 DOLK
CD274 GCN1L1
CD274 XPO6
DOCK9 C10orf88
DOCK9 DOCK10
NCEH1 LYPD3
NCEH1 ST6GALNAC3
NCEH1 AMIGO1
NCEH1 TMEM231
NCEH1 BTN2A2
NCEH1 NRN1
NCEH1 CANX
NCEH1 CD151
NCEH1 HYAL2
NCEH1 EIF2AK3
NCEH1 POMT1
NCEH1 MTFP1
NCEH1 C1QL1
NCEH1 FAM177A1
NCEH1 UGT3A2
NCEH1 TMEM38A
NCEH1 ST3GAL6
NCEH1 LMF2
NCEH1 ITPRIP
NCEH1 GLB1L2
NCEH1 CANT1
NCEH1 LRRC3
NCEH1 GALNT7
NCEH1 PGAP1
NCEH1 UGT8
NCEH1 SCARB1
PDCL3 ACTBL2
PDCL3 PEX7
PDCL3 CCT7
PDCL3 FBXW4
PDCL3 CCT3
GNAT3 RAB5C
GNAT3 GNAI1
DBT MRPS11
DBT CA5B
DBT FAHD2A
DBT BCKDHB
DBT PPM1K
DBT THEM4
DBT DLD
DBT IDH3B
DBT ZADH2
DBT TRMT61B
DBT GRPEL2
DBT MRRF
DBT CCRN4L
DBT COX4I1
DBT PPTC7
DBT CDO1
DBT ECHS1
FAM101B CAPN6
RPL17 ZNF2
RPL17 SART3
RPL17 DGCR8
RPL17 ZNF71
RPL17 MAGEB10
RPL17 RRS1
RPL17 ZC3HAV1
RPL17 NAP1L1
SLC7A6 MAS1
GJB4 PSME1
GLCCI1 ERICH6
BOD1L1 EPB41L5
BOD1L1 WDR5
BOD1L1 NUP50
BOD1L1 CXXC1
BOD1L1 CAMK2D
BOD1L1 MDK
ATAD1 FAF2
ATAD1 MAS1
ADAM30 FOXF2
ADAM30 USP30
ADAM30 SEC11C
ADAM30 CANX
ADAM30 SPCS2
ADAM30 MUSK
ADAM30 MTF2
GSTA3 GSTA1
GSTA3 GSTA2
EPB41L4B EAF1
POTEB3 POTEC
POTEB3 AP1G1
POTEB3 POTEF
POTEB3 HMMR
POTEB3 CKAP5
POTEB3 TRIM23
POTEB3 POTED
POTEB3 CDR2
POTEB3 AP1S2
POTEB3 ARHGEF7
POTEB3 FAM83B
POTEB3 USP7
POTEB3 POTEB2
POTEB3 SNX2
POTEB3 FAM83D
RRAS2 RIN1
ANO10 SLC17A2
ATAD3C COMMD1
ATAD3C DKK3
BBS4 LZTFL1
BBS4 NME3
BBS4 BBS7
BBS4 BBS1
BBS4 BBS5
YWHAG DMTN
YWHAG ANKRD55
YWHAG SPATA13
YWHAG SAMD4A
YWHAG CDCA7
YWHAG PAK6
YWHAG FAM53C
YWHAG TFEB
YWHAG FAM163A
YWHAG CGN
YWHAG CRTC2
YWHAG SMTNL2
YWHAG KIAA0930
YWHAG EPB41L2
YWHAG RIN1
YWHAG NKD2
YWHAG RALGPS2
YWHAG FAM189A2
YWHAG TESPA1
YWHAG SNX24
YWHAG SSH1
KCNIP1 KCNIP4
KCNIP1 KCNIP2
NLK FAM222A
ADH1C ADH1B
ADH1C XYLT1
LINS PLRG1
FYTTD1 GNG10
FYTTD1 NOL12
FYTTD1 PNN
FYTTD1 GLTSCR2
FYTTD1 CCNYL1
FYTTD1 SRC
FYTTD1 PALM
FYTTD1 CHTOP
FYTTD1 EEPD1
FYTTD1 RPL14
FYTTD1 LASP1
FYTTD1 PRRC1
FYTTD1 ERICH5
FYTTD1 SSSCA1
FYTTD1 PMVK
FYTTD1 RPL10A
FYTTD1 TRIOBP
FYTTD1 RPL37A
FYTTD1 SARNP
FYTTD1 GNAQ
FYTTD1 PTPRG
FYTTD1 C12orf75
RAB18 RAB2B
RAB18 AGK
RAB18 LAMP2
RAB18 GDI1
CLCC1 GMCL1
CLCC1 UBR1
CLCC1 SEMA7A
CLCC1 TSPAN15
CLCC1 DAZAP2
CLCC1 SPNS3
CLCC1 PLSCR1
CLCC1 TBCE
CLCC1 TMBIM6
CLCC1 PTPRG
CCDC6 LZTS3
CCDC6 LPXN
CCDC6 RALBP1
CCDC6 RASSF7
CCDC6 CEP55
CCDC6 PPP4C
CCDC6 ZNF331
CCDC6 MTUS2
CCDC6 TRPC4AP
CCDC6 PPP2CB
CCDC6 PDE4DIP
CCDC6 FBXO42
CCDC6 PCBP3
CCDC6 TCP10L
CCDC6 EXOC1
CCDC6 SMEK2
CCDC6 ZNF444
CCDC6 RPTOR
CCDC6 NECAB1
CCDC6 C1S
TADA1 TAF9B
TADA1 TAF12
TADA1 CCDC101
TADA1 TADA2B
TADA1 HCCS
TADA1 TAF10
TADA1 TADA3
TADA1 PLAC1
TADA1 TAF6L
TADA1 TRRAP
TADA1 KAT2B
CBX3 PCGF6
HARS2 HARS
HARS2 FAM167A
HARS2 YBEY
HARS2 LAMP3
HARS2 FAM174A
HARS2 SDHB
HARS2 HSPD1
HARS2 GORASP1
HARS2 DKKL1
HARS2 MRPL21
HARS2 MRPL12
HARS2 SUCLA2
DHX33 USP36
CCT3 KDM4B
CCT3 WDR77
CCT3 CDK11A
CCT3 KLHL33
CCT3 WDR37
CCT3 GANAB
CCT3 CCT7
CCT3 PNPLA5
CCT3 ACTL6A
CCT3 C11orf70
CCT3 KLHL8
CCT3 BUB3
CCT3 DCAF13
CCT3 WDR70
CCT3 STRADB
CCT3 HDAC11
CCT3 PPP2R2C
CCT3 TCP1
CCT3 PEX7
CCT3 TUBG2
CCT3 TUBA3C
CCT3 NOL10
CCT3 METAP2
CCT3 SEC31B
CCT3 RPE65
CCT3 DCAF10
CCT3 C1orf127
CCT3 THOC3
CCT3 ODF1
CCT3 CDC20
CCT3 WDR5B
CCT3 GNB1L
CCT3 DCAF5
CCT3 DCAF4
CCT3 POC1B
CCT3 KLHDC8A
CCT3 WDR92
CCT3 CCT6A
CCT3 FYCO1
CCT3 TSSC1
CCT3 DCAF12
CCT3 KLHDC8B
CCT3 UTP18
CCT3 DCAF8
CCT3 TTLL9
CCT3 FBXW8
CCT3 TXNDC9
CCT3 SMOX
CCT3 TUBAL3
CCT3 GNB2
CCT3 FBXW4
CCT3 TUBD1
CCT3 RFWD2
CCT3 WDR86
CCT3 C11orf54
CCT3 MAPK15
CCT3 WDR46
CCT3 CCT6B
CCT3 TBL1Y
CCT3 POC1A
CCT3 TUBB2B
CCT3 CCT8
CCT3 ACTR3
CCT3 ACTBL2
CCT3 CCT5
CCT3 WDR34
CCT3 TTLL3
SPPL2A LGALS8
TRMT61A PBLD
TRMT61A SRP9
TRMT61A EMILIN1
TRMT61A TRMT6
TRMT61A ARHGEF11
TRMT61A FHL2
TRMT61A CAMK2D
C21orf59 SERPINB7
C21orf59 DSG1
C21orf59 KLK5
C21orf59 HAL
C21orf59 HSPBP1
C21orf59 RNF111
C21orf59 FLG
C21orf59 GM2A
C21orf59 ARG1
C21orf59 CPA4
C21orf59 POF1B
C21orf59 GLRX
C21orf59 NCCRP1
C21orf59 HSPA8
C21orf59 CDSN
C21orf59 SERPINB2
C21orf59 PEX7
C21orf59 CALML5
G3BP1 NUFIP2
G3BP1 G3BP2
G3BP1 USP10
SIPA1L3 LZTS2
FAM63B SLC27A2
FAM63B GNPAT
FAM63B PTRH2
FAM63B CYP2J2
FAM63B MBLAC2
FAM63B USP22
FAM63B PRAF2
FAM63B SCCPDH
FAM63B KCNJ11
FAM63B ARL13B
FAM63B RETSAT
FAM63B ARL8B
MRPL28 MRPS30
MRPL28 MRPS18A
MRPL28 RPS8
MRPL28 RPL18
MRPL28 ZNF331
MRPL28 MRPL17
MRPL28 MRPL16
MRPL28 MRPL41
MRPL28 MRPL39
MRPL28 MRPL44
MRPL28 MRPL55
MRPL28 MRPL40
MRPL28 MRPL34
MRPL28 HNRNPA1
MRPL28 MRPL19
MRPL28 MRPL1
MRPL28 MRPL57
MRPL28 GADD45GIP1
MRPL28 MRPL42
MRPL28 MRPL32
MRPL28 MRPL30
MRPL28 MRPL45
MRPL28 MRPL35
MRPL28 MRPL4
MRPL28 MRPL24
MRPL28 MRPL27
MRPL28 MRPL10
MRPL28 MRPL50
MRPL28 MRPL12
MRPL28 MRPL47
MRPL28 MALSU1
MRPL28 MRPL37
MRPL28 MRPL2
MRPL28 RPL13
RPP21 RPP25L
RPP21 RPP40
RPP21 POP1
RPP21 POP4
RPP21 POP7
RPP21 RPP38
RPP21 POP5
ALOX5 TPP2
ALOX5 C14orf80
ALOX5 CDC16
ALOX5 RUNDC1
ALOX5 NCSTN
ALOX5 DDHD2
ALOX5 DMWD
ALOX5 OSBPL11
ALOX5 ADSL
ALOX5 CKAP5
ALOX5 AMOTL1
ALOX5 MTMR3
ALOX5 RPS6KA2
ALOX5 MADD
ALOX5 PDXDC2P
ALOX5 PNPLA2
ALOX5 ARMCX5
ALOX5 TRIM65
ALOX5 NEU3
ALOX5 RNF6
ALOX5 ERMP1
ALOX5 RAB3GAP1
ALOX5 NFKB2
ALOX5 KDM3B
ALOX5 ITSN1
ALOX5 MND1
ALOX5 MPP5
ALOX5 ERCC6L
ALOX5 KIF16B
ALOX5 PMF1
ALOX5 LSS
MLLT10 MLLT6
MLLT10 TCP10L
MLLT10 PMF1
MLLT10 KIF6
LIN7C SLC20A1
LIN7C MPP3
LIN7C DLG1
LIN7C PXDC1
LIN7C NSUN2
LIN7C LIN7B
LIN7C ABLIM1
LIN7C APBA1
LIN7C CASK
LIN7C ABLIM2
LIN7C MPP6
LIN7C INADL
LIN7C MPP5
LIN7C ARHGEF26
LIN7C KIF26B
PAPD5 ZNF2
PAPD5 WDR46
PAPD5 RPL37A
PAPD5 DGCR8
PAPD5 RPL30
PAPD5 ZC3HAV1
PAPD5 PPAN
PAPD5 NPM1
PAPD5 KIAA0020
ZNF114 PPP2R2C
ZNF114 PPP2R1B
ZNF114 CUEDC1
ZNF114 PPP2CA
ZNF114 PPP2R1A
NUDT1 SPIN3
NUDT1 ACY1
NUDT1 RRAGB
THBS4 THBS3
WIPF3 GRB2
WIPF3 NCK2
GTPBP4 HIST1H1T
GTPBP4 ZNF2
GTPBP4 NOL12
GTPBP4 RPS14
GTPBP4 H2AFY2
GTPBP4 SRP68
GTPBP4 RBM34
GTPBP4 PPAN
GTPBP4 GLTSCR2
GTPBP4 ZC3HAV1
GTPBP4 FGF3
GTPBP4 WDR46
GTPBP4 SART3
GTPBP4 KIAA0020
GTPBP4 RPL18
GTPBP4 RPL14
GTPBP4 GPATCH4
GTPBP4 MAK16
GTPBP4 CDX1
GTPBP4 MRTO4
GTPBP4 FGF8
GTPBP4 DGCR8
GTPBP4 RPL30
GTPBP4 RRP8
GTPBP4 LLGL2
GTPBP4 NSA2
GTPBP4 RPL18A
GTPBP4 MAGEB10
GTPBP4 ZNF512
GTPBP4 HIST1H1A
GTPBP4 RPL37A
GTPBP4 NPM1
GTPBP4 ZNF692
GTPBP4 RRS1
CROCC UBR1
CROCC TGFBRAP1
CROCC RALBP1
CROCC CROCCP2
CROCC TPM1
CROCC SRBD1
CROCC UBR2
CROCC ZYG11B
CROCC SCGN
CROCC XBP1
CROCC SCOC
TRO RPL28
TRO FBL
TRO NCAPH2
TRO FAF2
TRO DNAJB2
TRO THBS3
BHMT BHMT2
EPHA3 SLAMF1
EPHA3 FAM118B
EPHA3 TMEM231
NAPA STX7
NAPA STXBP6
NAPA VAMP4
NAPA STX12
NAPA SEC22B
NAPA RINT1
USP28 USP25
USP28 SENP2
USP28 ST6GAL1
USP28 MRPS7
USP28 COMTD1
USP28 KLHL2
SEC23IP NAAA
SEC23IP PRMT6
SEC23IP DDHD2
SEC23IP LYPD4
SEC23IP SEC31A
SEC23IP SNRNP27
SEC23IP ARHGAP25
OPN4 STX12
OPN4 STX10
OPN4 NDFIP1
TTLL2 HERC3
PPIAL4G FAT4
PPIAL4G TIGD5
PPIAL4G PPIAL4C
PPIAL4G EEF1A2
PPIAL4G ACTBL2
PPIAL4G MKS1
PPIAL4G ACTB
PPIAL4G EFHD1
PPIAL4G C9orf64
PPIAL4G VPS13A
PPIAL4G FAT3
PPIAL4G DCHS1
PPIAL4G PCDHGA11
LGALS3 SLC26A2
LGALS3 RNF167
LGALS3 PTPRZ1
LGALS3 ATP2B4
LGALS3 PTGFRN
LGALS3 PTPRK
LGALS3 RRAGC
LGALS3 ALCAM
LGALS3 COASY
LGALS3 ACP2
LGALS3 ADCY6
LGALS3 LGALS9
LGALS3 HTR2C
LGALS3 LAMA1
LGALS3 KIAA0319L
LGALS3 PTPN11
LGALS3 LGALS9C
LGALS3 ABCC4
LGALS3 FBXL4
LGALS3 RRAGB
LGALS3 EMB
LGALS3 CSPG4
LGALS3 CLCN3
LGALS3 GPR55
LGALS3 SLC38A9
LGALS3 ENPP4
LGALS3 SLC12A4
LGALS3 SYPL1
LGALS3 ITGA2
LGALS3 SLC12A7
LGALS3 CD58
LGALS3 SLC12A6
LGALS3 COLEC12
LGALS3 SERINC1
LGALS3 ATG9A
LGALS3 KIAA1549
LGALS3 FCF1
LGALS3 SLC4A7
LGALS3 CACNG5
LGALS3 ADCY3
LGALS3 LPAR2
LGALS3 ECE1
LGALS3 HEG1
LGALS3 CAPN1
LGALS3 MFAP3
LGALS3 TMEM63A
LGALS3 ADCY9
LGALS3 NID2
LGALS3 PTPRJ
LGALS3 ATP13A3
LGALS3 MPZL1
LGALS3 IPPK
LGALS3 SLC9A6
LGALS3 OSTM1
LGALS3 FN1
LGALS3 SLC7A2
GATM PDE4DIP
ZXDC WDR5
OGDH DLD
CACNG3 PLK1
CACNG3 POTEF
CEP97 CDC16
CEP97 RASSF7
THAP3 LTBR
MSMO1 TMPRSS11B
MSMO1 P2RX5
NAA10 RIN2
NAA10 TSGA10IP
NAA10 NAA15
NAA10 SAMHD1
NAA10 RBM23
DDX3Y NUDCD2
LARP6 STRAP
MARC1 SRPRB
MARC1 TMEM30A
MARC1 SPINT2
MARC1 ZNRF4
MARC1 GDPD5
FBXL18 TBL1Y
FBXL18 FBXL16
FBXL18 SKP2
FBXL18 LYPD4
PMM2 PMM1
ARHGAP23 SAPCD1
ZNF501 RPL26L1
ZNF501 ARIH1
ZNF501 THUMPD3
ZNF501 RAD18
MAP1S FGL1
MAP1S BTRC
MAP1S LIPH
MAP1S DBF4B
MAP1S GGA1
MAP1S FAM174A
RPE65 CCT6B
ST3GAL6 SLAMF1
ST3GAL6 PON2
ST3GAL6 CHRNA3
ST3GAL6 PTCH1
SLC43A1 YIPF3
SLC43A1 SLC17A2
SLC43A1 ZACN
CDSN VAV1
CTC1 CNPY2
CTC1 KHDRBS2
CTC1 CACNG5
CTC1 NELL2
CTC1 TEN1
CTC1 OBFC1
CTC1 LZTS2
SKP2 KDM5C
SKP2 CUL1
SKP2 STK3
SKP2 CKS1B
SKP2 USP19
SKP2 ANAPC1
SKP2 CCDC88A
SKP2 ZNF507
SKP2 IMPDH2
SKP2 SMTNL2
SKP2 DDX11
SKP2 MCM8
SKP2 TTC9C
SKP2 FAM83H
SKP2 KANK2
SKP2 SUGT1
SKP2 IQSEC1
SKP2 CDK1
SKP2 TRIM49
SKP2 DISC1
SKP2 STIL
SKP2 COPS6
SKP2 LRRC40
SKP2 RICTOR
SKP2 COPS7A
SKP2 UBB
SKP2 KIAA1671
SKP2 TP73
SKP2 CDK3
SKP2 OFD1
SKP2 RUVBL1
SKP2 KIRREL
SKP2 CDC20
SKP2 PRKD2
SKP2 CDK2
SKP2 PRKAR1B
SKP2 SENP1
SKP2 IMPDH1
SKP2 WDR59
SKP2 SAMD1
SKP2 LRRC58
SKP2 PHLPP1
RHOA ARHGEF11
RHOA ARHGEF2
RHOA NFKBIA
RHOA LDB3
RHOA GLB1
RHOA HDAC7
RHOA LUM
RHOA AK9
RHOA DAAM1
RHOA RASL10A
RHOA RABL3
RHOA TSC22D4
RHOA RAP1GDS1
RHOA KLHL20
RHOA DNAL1
RHOA CTSA
RALGAPB BTRC
RALGAPB GFOD1
RALGAPB DPH7
RALGAPB NKIRAS2
RALGAPB SERPINB2
TEP1 NEUROG3
TEP1 TIRAP
A1BG FDXR
A1BG RNF123
A1BG GDPD1
A1BG UBAC1
A1BG PSME4
A1BG UBXN1
A1BG KCMF1
A1BG UBR4
A1BG WDR62
SLC27A2 PRKCSH
SLC27A2 EXOC8
SLC27A2 HAUS7
SLC27A2 EIF2B2
SLC27A2 ARMC6
SLC27A2 MRPL34
SLC27A2 FAM177A1
SLC27A2 PPP6R2
SLC27A2 SCGB2A2
SLC27A2 PNPLA3
SLC27A2 BCL2L2
SLC27A2 ROPN1
SLC27A2 BZW2
SLC27A2 HEATR1
ACTR6 RUVBL1
ACTR6 ZNHIT1
ACTR6 P4HA3
ACTR6 RUVBL2
ACTR6 FUZ
ACTR6 SRCAP
ACTR6 YEATS4
ACTR6 CARD8
ACTR6 UBXN2B
ACTR6 NFATC2IP
PNMA2 CTRB1
PNMA2 REPS1
PNMA2 ZNF785
PNMA2 ASCC1
PNMA2 HSPB6
PNMA2 EVA1C
PNMA2 ZNF331
SERPINB9 VAPA
CETN2 H2AFX
CETN2 LRRC39
CETN2 MACROD1
CETN2 APLF
CETN2 CETN1
CETN2 DNAH14
CETN2 BCKDK
CETN2 RPA2
CETN2 RNF146
CETN2 XPC
CETN2 FBXL13
CETN2 ATG14
DNLZ ATG7
DNLZ SLC25A22
DNLZ TUBB1
DNLZ AURKAIP1
DNLZ HUS1B
DNLZ ACTBL2
DNLZ ISOC2
DNLZ SERPINB11
DNLZ ATPAF2
DNLZ ECHDC2
DNLZ SUCLA2
DNLZ HSPA9
DNLZ PLA1A
DNLZ COX7A2
DNLZ CDK18
DNLZ CCL14
DNLZ MRPL37
NFRKB KLHL40
NFRKB RUVBL1
NFRKB EMILIN1
NFRKB RUVBL2
NFRKB SPINT2
NFRKB PRPS1
NFRKB DLK1
NFRKB CARD8
NFRKB IL20RA
NFRKB TMEM171
NFRKB CAV3
NFRKB CCDC102B
NFRKB KPTN
NFRKB UCHL5
NFRKB CARD9
NFRKB CCNDBP1
NFRKB MANSC1
NFRKB PSMC3
GTSE1 PICALM
GTSE1 CDC16
GTSE1 NCAPH2
GTSE1 CARM1
GTSE1 IL17RA
GTSE1 PPP2R3A
GTSE1 CAV3
GTSE1 KBTBD7
GTSE1 DDB2
GTSE1 KPTN
HMBOX1 MEMO1
HMBOX1 ASB7
RPL37A RPS8
RPL37A RPL23A
RPL37A H2AFY2
RPL37A DKC1
RPL37A RPL26
RPL37A RPL32
RPL37A NOC3L
RPL37A RPS24
RPL37A TAF1C
RPL37A PPAN-P2RY11
RPL37A TAF1A
RPL37A RPL26L1
RPL37A DDX10
RPL37A STAU2
RPL37A RSL24D1
RPL37A RPLP0
RPL37A IMP4
RPL37A NPM1
RPL37A UTP23
RPL37A ZC3HAV1
RPL37A PPAN
RPL37A ZNF22
RPL37A TTF1
RPL37A RPL36AL
RPL37A RPL30
RPL37A RPL15
RPL37A WHSC1
RPL37A RPL27
RPL37A NSA2
RPL37A RPL5
RPL37A GPATCH4
RPL37A ZNF2
RPL37A RPL7L1
RPL37A CCDC137
RPL37A RPL10A
RPL37A NOP2
RPL37A RPL18A
RPL37A RBM34
RPL37A GLTSCR2
RPL37A RPL29
RPL37A RPL7A
RPL37A HIST2H2AB
RPL37A ZNF512
RPL37A KIAA0020
RPL37A RPL18
RPL37A DDX27
RPL37A RPF2
RPL37A DDX21
RPL37A DDX56
RPL37A NCL
RPL37A CENPN
RPL37A FAM199X
RPL37A UTP3
RPL37A GNL2
RPL37A ZC3H10
RPL37A RPL13
RPL37A STAU1
RPL37A RPLP2
RPL37A NIP7
RPL37A SART3
RPL37A DDX31
RPL37A DHX30
RPL37A KNOP1
RPL37A NOP56
RPL37A RBBP5
RPL37A RPL36
RPL37A BRIX1
RPL37A ZFP62
RPL37A CEBPZ
RPL37A WDR46
RPL37A RRS1
RPL37A SURF6
RPL37A RRP8
NIPBL ARFGAP1
ADAMTS4 XIAP
ADAMTS4 TUBA1A
ADAMTS4 LOXL2
ADAMTS4 DPH6
ADAMTS4 ATP2B2
ADAMTS4 KIAA0232
ADAMTS4 MKS1
ADAMTS4 TRAF2
ADAMTS4 FRAS1
ADAMTS4 TARBP2
ADAMTS4 RAD51B
ADAMTS4 TUBB1
ADAMTS4 RAD51C
ADAMTS4 TUBA4A
ADAMTS4 DICER1
ADAMTS4 CCDC33
ADAMTS4 BIRC2
ADAMTS4 BIRC6
ADAMTS4 MANBA
NTF4 TRIM68
RAB7B CHM
RAB7B CHML
RAB7B ATE1
RAB7B RABGGTB
RAB7B RABGGTA
IFIT2 IFIT3
IFIT2 RAB11B
IFIT2 HOMER3
IFIT2 PHACTR4
IFIT2 IFIT1
IFIT2 POLG2
PWWP2A P4HA3
NUDCD2 HERC3
CEP83 HMG20A
CEP83 POTEC
CEP83 PSMC5
CEP83 POTEB2
CEP83 CKAP5
CEP83 USP7
NDUFA1 NDUFS6
NDUFA1 NDUFA8
SHOC2 PPP1CC
NPB ACTA2
NPB FKBP4
NPB IGHA1
NPB ZG16B
NPB ACTC1
NPB IGJ
NPB IGKC
NPB AMY1C
NPB CBX5
NPB MCCC1
NPB UBR1
NPB HSPA5
NPB IGHA2
NPB ACTB
NPB DPH7
NPB PTPRG
NPB IL16
NPB CST4
NPB ECE1
NPB PROC
NPB MUC7
YWHAE RIN1
YWHAE NKD2
YWHAE SPATA13
YWHAE PAK6
YWHAE KIAA0930
YWHAE TFEB
YWHAE FAM163A
YWHAE CGN
YWHAE TESPA1
YWHAE DMTN
YWHAE CRTC2
YWHAE SMTNL2
YWHAE SAMD4A
YWHAE FAM189A2
TMEM171 ADIPOR1
TMEM171 ITCH
TMEM171 MCM10
TMEM171 SNAPIN
TMEM171 MTX3
TMEM171 SLC25A24
TMEM171 GPRC5C
TMEM171 NEDD4
TMEM171 PRKRIR
TMEM171 MPC2
TMEM171 STX5
TMEM171 CD97
TMEM171 CHPT1
TMEM171 NEDD4L
TMEM171 C11orf30
TMEM171 TSPAN3
TMEM171 TTYH3
TMEM171 CMTM4
TMEM171 CKAP2
TMEM171 CXCR4
TMEM171 MTX1
TMEM171 HELLS
TMEM171 TPCN1
TMEM171 DOLK
TMEM171 KDELR3
TMEM171 POGZ
TMEM171 KNTC1
TMEM171 HEATR3
TMEM171 CHAMP1
RHOT1 PEX19
RHOT1 TRAK2
RHOT1 RHOT2
ERI3 PSMD9
ERI3 CELF5
ERI3 ARHGAP22
ERI3 KCNJ5
PTRF EXOC7
PTRF ZNF622
PTRF MAD1L1
PTRF SNTB2
PTRF FBXO28
PTRF CAV3
PTRF UTRN
PTRF ZBTB1
PTRF HSPA8
PTRF TERF2
PTRF EXOC1
PTRF MAGI3
PTRF FAM9A
PTRF TSKS
PTRF ZZEF1
PTRF FHL2
TXLNA TBK1
TXLNA HENMT1
TXLNA KIF2B
TXLNA RGS20
TXLNA RNF135
TXLNA TXLNB
TXLNA SNRNP27
TXLNA MIS18A
TXLNA TXNDC11
TXLNA BBOX1
TXLNA PPP1R21
TXLNA STX12
TXLNA GRAMD3
TXLNA C1orf122
TXLNA STX3
ZNF692 RPF2
ZNF692 MGA
ZNF692 STAT2
ZNF692 RBM34
ZNF692 RAD18
ZNF692 DDX54
ZNF692 FBXO11
ZNF692 NSD1
ZNF692 SPTY2D1
ZNF692 HIBADH
ZNF692 DDX27
ZNF692 DDX31
ZNF692 PWP2
ZNF692 C18orf25
ZNF692 RPL26L1
ZNF692 POP1
ZNF692 ASTE1
ZNF692 CEBPZ
ZNF692 TRMT1L
ZNF692 RPS26P11
ZNF692 WHSC1
ZNF692 KBTBD8
ZNF692 IMP4
POLG2 POLG
POLG2 HOMER3
POLG2 SEC22C
ZNF771 ZNF2
ZNF771 DGCR8
ZNF771 RPL30
ZNF771 PPAN
ZNF771 GPATCH4
ZNF771 E4F1
ZNF771 RPL18
ZNF771 HIST1H1T
ZNF771 HIST1H1A
ZNF771 ZNF512
TSN TSNAX
TSN STRAP
CIB4 UBB
PSMA5 PSMB9
PSMA5 PSMA1
PSMA5 PSMB1
POMT2 PON2
POMT2 HTR3A
POMT2 FDFT1
POMT2 CHRND
POMT2 TCTN2
POMT2 TMEM92
POMT2 VWCE
POMT2 RFTN2
POMT2 UPK1A
POMT2 CD244
POMT2 MPPE1
POMT2 PCDHB16
VWCE ZNF764
VWCE ZNF302
VWCE HSPA5
VWCE POLRMT
VWCE FIZ1
VWCE EGFL7
VWCE NUFIP2
VWCE CERK
VWCE ZBTB9
VWCE ZNF747
VWCE KPTN
VWCE IDE
VWCE HSPA1A
VWCE ZNHIT6
VWCE RPUSD4
VWCE ZNF316
VWCE POMT1
VWCE ZNF460
VWCE E4F1
VWCE TIMP3
VWCE EMILIN3
VWCE ZNF430
VWCE FBN2
VWCE TTLL5
VWCE ZNF324
VWCE ZNF620
VWCE TMEM160
VWCE ZNF444
VWCE ZSCAN21
VWCE ZNF77
VWCE TSR3
VWCE HLA-DPB1
VWCE CILP2
VWCE LTBP4
VWCE ZNF627
VWCE ZBTB33
VWCE CBX4
VWCE COL26A1
VWCE CTU1
VWCE ZKSCAN1
VWCE RECQL4
VWCE ZNF146
VWCE ZNF696
VWCE ZNF669
GOLIM4 POMK
GOLIM4 FCGRT
GOLIM4 DCAF12
GOLIM4 SLC39A4
GOLIM4 CSGALNACT2
GOLIM4 UST
GOLIM4 HAUS7
GOLIM4 ATP2B2
GOLIM4 CD79B
GOLIM4 GDPD5
GOLIM4 KCNS3
GOLIM4 FUT1
GOLIM4 RAET1E
STX5 DKK3
STX5 CCDC107
STX5 CLEC12A
STX5 VAMP4
STX5 SEC22B
STX5 IL20RA
STX5 CSGALNACT2
